Date,IB_USD_TND,IB_EUR_TND,IB_GBP_TND,IB_JPY_TND,FIX_USD_Bid,FIX_USD_Ask,FIX_USD_Mid,FIX_EUR_Bid,FIX_EUR_Ask,FIX_EUR_Mid,EUR_USD,GBP_USD,USD_JPY,SPREAD_USD,SPREAD_EUR,ret_EUR_USD,ret_GBP_USD,ret_USD_JPY,ret_FIX_USD
2022-04-08,3.0124,3.2611,3.8907,24.0344,2.9823,2.9852,2.98375,3.2471,3.2503,3.2487,1.0876,1.3031,124.32,0.028649999999999842,0.012399999999999967,-0.00018387423054490315,-0.003217900416954078,0.003222690510724213,0.0017442937518887813
2022-04-11,3.0105,3.2604,3.8874,23.7551,2.9809,2.9838,2.98235,3.252,3.2552,3.2536,1.0883,1.3029,125.35,0.02815000000000012,0.006800000000000139,0.0006434119437004476,-0.00015349194197439298,0.008250937984965567,-0.00046931832376162497
2022-04-12,3.0168,3.2599,3.8911,23.8084,2.9895,2.9924,2.99095,3.2485,3.2517,3.2501,1.0826,1.2997,125.35,0.025849999999999707,0.009799999999999809,-0.005251290339138487,-0.002459080621343035,0.0,0.002879482343824291
2022-04-13,3.0269,3.2573,3.896,23.7689,2.995,2.9979,2.99645,3.2456,3.2489,3.24725,1.0885,1.3115,125.66,0.030450000000000088,0.01004999999999967,0.005435046311724631,0.009038051719385654,0.002470022370498093,0.001837191952099415
2022-04-14,3.0125,3.2646,3.9147,23.7888,2.9808,2.9838,2.9823,3.2509,3.2541,3.2525,1.0827,1.3065,125.86,0.030200000000000227,0.012100000000000222,-0.005342680357749582,-0.0038197143462612715,0.0015903311239870987,-0.004733439738992873
2022-04-15,3.0332,3.2636,3.9193,23.7165,2.9992,3.0021,3.00065,3.2418,3.2451,3.24345,1.0806,1.3058,126.35,0.03255000000000008,0.020149999999999668,-0.001941478906887173,-0.0005359262081340299,0.0038856557354156607,0.006134116961871827
2022-04-18,3.0326,3.2527,3.9101,23.7099,3.0017,3.0048,3.00325,3.2416,3.2449,3.24325,1.078,1.3008,126.97,0.029349999999999987,0.009449999999999736,-0.0024089699410228677,-0.0038364199589870362,0.0048950042474968924,0.0008661037534034577
2022-04-19,3.036,3.2497,3.9109,23.41,3.0054,3.0085,3.00695,3.2419,3.2452,3.24355,1.0786,1.2996,128.9,0.029050000000000242,0.006149999999999878,0.0005564314341841153,-0.0009229349986007995,0.015086071863441575,0.0012312403804928262
2022-04-20,3.0284,3.2584,3.9084,23.4059,2.9928,2.9957,2.99425,3.2487,3.2519,3.2503,1.085,1.3066,127.88,0.0341499999999999,0.008099999999999774,0.005916083071433251,0.005371818611704604,-0.007944585753500988,-0.004232493154360917
2022-04-21,3.0173,3.2873,3.9032,23.3251,2.9862,2.9891,2.98765,3.2555,3.2587,3.2571,1.0836,1.3028,128.39,0.029650000000000176,0.030200000000000227,-0.0012911557636199472,-0.002912549004571552,0.00398018241135123,-0.0022066576432693275
2022-04-22,3.0363,3.2549,3.8769,23.4217,3.0062,3.0093,3.00775,3.2484,3.2516,3.25,1.0794,1.2837,128.56,0.028550000000000075,0.0049000000000001265,-0.0038835000263976044,-0.01476926131119749,0.0013232148262645183,0.0067051657292869216
2022-04-25,3.0463,3.2672,3.8424,23.5898,3.021,3.024,3.0225,3.2418,3.2451,3.24345,1.0711,1.274,128.12,0.023800000000000043,0.023749999999999716,-0.007719173413958433,-0.007584975958772222,-0.0034283966882995287,0.004892012575313798
2022-04-26,3.0617,3.2668,3.8509,23.6995,3.0267,3.0298,3.02825,3.2365,3.2398,3.23815,1.0636,1.2572,127.22,0.0334500000000002,0.028649999999999842,-0.007026777401719073,-0.013274531208696067,-0.007049453490298951,0.0019005914079639474
2022-04-27,3.0743,3.2398,3.8303,23.7975,3.0428,3.0459,3.04435,3.2291,3.2323,3.2307,1.0555,1.2548,128.42,0.02994999999999992,0.009099999999999664,-0.007644792080489439,-0.0019108286068895974,0.00938827111524354,0.0053025187640314275
2022-04-28,3.0985,3.2418,3.8275,23.5359,3.0666,3.0696,3.0681,3.2211,3.2244,3.22275,1.0494,1.2456,130.85,0.030400000000000205,0.01905000000000001,-0.005796016035763907,-0.007358855796734398,0.01874548661025255,0.007771063819133728
2022-04-29,3.0807,3.2351,3.8412,23.4749,3.0539,3.057,3.05545,3.2269,3.2302,3.22855,1.0541,1.2571,129.83,0.025250000000000217,0.006550000000000278,0.0044687500085320506,0.00919013940099686,-0.0078257266039925,-0.0041315962128869455
2022-05-02,3.0807,3.2351,3.8412,23.4749,3.0539,3.057,3.05545,3.2269,3.2302,3.22855,1.0504,1.2491,130.14,,0.006550000000000278,-0.0035162782725571134,-0.006384188948921815,0.002384891694675595,
2022-05-03,3.0807,3.2351,3.8412,23.4749,3.0539,3.057,3.05545,3.2269,3.2302,3.22855,1.052,1.2498,130.1,,0.006550000000000278,0.0015220703090687848,0.0005602465231176745,-0.0003074085483776301,
2022-05-04,3.1011,3.2428,3.8223,23.5294,3.0601,3.0631,3.0616,3.225,3.2283,3.22665,1.0621,1.2621,129.07,0.03950000000000031,0.01615000000000011,0.009554966029838761,0.00979346176960355,-0.007948492671363994,
2022-05-05,3.0926,3.2551,3.7868,23.5155,3.0606,3.0637,3.06215,3.2285,3.2317,3.2301,1.054,1.2364,130.13,0.030450000000000088,0.02499999999999991,-0.0076556302261862955,-0.020573069006623673,0.008179057941569923,0.0001796284960942085
2022-05-06,3.1029,3.2558,3.7676,23.4573,3.058,3.061,3.0595,3.2326,3.2358,3.2342,1.0551,1.2337,130.56,0.043400000000000105,0.02159999999999984,0.0010430990467387088,-0.002186147180542275,0.0032989404271308587,-0.0008657797049915761
2022-05-09,3.1062,3.2384,3.7774,23.4194,3.065,3.068,3.0665,3.2286,3.2319,3.23025,1.0555,1.2331,130.25,0.039699999999999847,0.008150000000000102,0.00037903914032901,-0.0004864602009340968,-0.0023772105823205436,0.002285342163443227
2022-05-10,3.1037,3.2479,3.7723,23.5497,3.0618,3.0648,3.0633,3.2289,3.2322,3.23055,1.0527,1.2322,130.43,0.04039999999999999,0.017349999999999977,-0.0026562960310963085,-0.0007301342960145396,0.0013810037487154148,-0.0010440798364363957
2022-05-11,3.1065,3.2423,3.7883,23.5074,3.0579,3.061,3.05945,3.2307,3.2339,3.2323,1.0511,1.225,129.96,0.047050000000000036,0.010000000000000231,-0.001521057427970457,-0.0058603456016428634,-0.003609973581292003,-0.0012576050001782413
2022-05-12,3.1239,3.2592,3.767,24.1443,3.0848,3.0878,3.0863,3.2103,3.2135,3.2119,1.0379,1.2199,128.32,0.037599999999999856,0.0472999999999999,-0.01263779385806528,-0.0041719558241355426,-0.012699566682695007,0.008737801189781402
2022-05-13,3.1442,3.2213,3.7693,23.9293,3.0937,3.0967,3.0952,3.2087,3.212,3.21035,1.0411,1.2261,129.19,0.04899999999999993,0.010949999999999793,0.003078405509463776,0.005069512083649391,0.006757044854005301,0.0028795619670980432
2022-05-16,3.1531,3.2226,3.7744,23.864,3.0821,3.0852,3.08365,3.2118,3.2151,3.21345,1.0431,1.2317,129.16,0.06944999999999979,0.009149999999999991,0.0019192022012181967,0.004556928709097324,-0.0002322430821353194,-0.0037385641188008023
2022-05-17,3.1435,3.2282,3.8126,23.5962,3.061,3.064,3.0625,3.2223,3.2256,3.22395,1.0547,1.249,129.39,0.08099999999999996,0.004250000000000309,0.011059317600643187,0.013947902178139154,0.0017791534377868956,-0.0068823844145200486
2022-05-18,3.1383,3.2346,3.7952,23.8175,3.0628,3.0658,3.0643,3.22,3.2233,3.22165,1.0466,1.2338,128.22,0.07400000000000029,0.012950000000000017,-0.0077095513444611005,-0.01224439335003949,-0.009083560768750054,0.0005875824416621267
2022-05-19,3.1285,3.2239,3.8103,23.9489,3.0509,3.054,3.05245,3.2227,3.2259,3.2243,1.0586,1.246,127.8,0.07604999999999995,-0.00039999999999995595,0.011400465485779748,0.009839582571860184,-0.0032809966156772674,-0.0038746114603187554
2022-05-20,3.1164,3.2388,3.8115,23.8342,3.0504,3.0534,3.0519,3.2227,3.226,3.22435,1.056,1.2487,127.85,0.06450000000000022,0.014450000000000074,-0.0024590951576803355,0.002164589773700931,0.0003911597937618083,-0.00018019936651358925
2022-05-23,3.0922,3.2424,3.8134,23.7744,3.0327,3.0358,3.03425,3.2323,3.2355,3.2339,1.0689,1.2588,127.87,0.057949999999999946,0.00849999999999973,0.012141897013693184,0.00805587606915234,0.00015642108588131975,-0.005800070481341235
2022-05-24,3.0733,3.251,3.839,23.8823,3.0212,3.0242,3.0227,3.2402,3.2435,3.24185,1.0734,1.2529,126.8,0.0506000000000002,0.009149999999999991,0.004201098462828387,-0.004698021938744801,-0.008403080819952002,-0.003813805297935735
2022-05-25,3.0783,3.2497,3.7962,23.8384,3.0321,3.0351,3.0336,3.2334,3.2367,3.23505,1.068,1.2564,127.31,0.044700000000000184,0.014649999999999608,-0.005043440222588194,0.002789624412984526,0.004014015070429089,0.003599561372167326
2022-05-26,3.0745,3.2399,3.8006,23.7727,3.0225,3.0256,3.02405,3.2388,3.242,3.2404,1.0724,1.2594,127.14,0.050450000000000106,-0.000500000000000167,0.004111386841664039,0.00238492839015092,-0.0013362155652911767,-0.0031530405064361666
2022-05-27,3.0727,3.2526,3.8137,23.7708,3.0156,3.0187,3.01715,3.2409,3.2442,3.24255,1.0727,1.2616,127.11,0.05555000000000021,0.010050000000000114,0.00027970724157930227,0.001745339594186296,-0.00023598820168579948,-0.002284315367941714
2022-05-30,3.0747,3.2649,3.8084,23.6021,3.0143,3.0173,3.0158,3.2446,3.2478,3.2462,1.0777,1.265,127.55,0.05889999999999995,0.01869999999999994,0.004650305999402582,0.0026913655127918656,0.0034555912812432865,-0.00044754225462950714
2022-05-31,3.0766,3.2511,3.8082,23.506,3.0269,3.03,3.02845,3.2395,3.2427,3.2411,1.0733,1.26,128.68,0.04815000000000014,0.010000000000000231,-0.004091126115307486,-0.003960401216096837,0.00882025778300477,0.004185802529673266
2022-06-01,3.0787,3.253,3.7967,23.3778,3.0357,3.0387,3.0372,3.238,3.2413,3.23965,1.0646,1.2482,130.11,0.04150000000000009,0.013349999999999973,-0.008138872748821635,-0.009409207445581103,0.011051544144558889,0.0028851008777102116
2022-06-02,3.0847,3.2465,3.7978,23.3463,3.0288,3.0318,3.0303,3.2418,3.2451,3.24345,1.0745,1.2576,129.83,0.054400000000000226,0.003049999999999997,0.00925629534390815,0.007502629174999553,-0.002154344143222353,-0.00227441383583038
2022-06-03,3.0715,3.2559,3.7936,23.1697,3.0235,3.0265,3.025,3.2474,3.2506,3.249,1.0718,1.2485,130.86,0.046499999999999986,0.006899999999999906,-0.0025159590218152006,-0.007262311955114287,0.007902147069430931,-0.0017505330383063011
2022-06-06,3.0767,3.2553,3.7998,23.1361,3.0293,3.0323,3.0308,3.2444,3.2476,3.246,1.0694,1.253,131.87,0.04590000000000005,0.009300000000000086,-0.0022417345461188537,0.003597845176240344,0.007688539378015058,0.0019155195922764268
2022-06-07,3.0785,3.2613,3.8049,22.8981,3.0345,3.0376,3.03605,3.2446,3.2478,3.2462,1.0699,1.2588,132.58,0.0424500000000001,0.015099999999999891,0.000467442629929829,0.004618210294183522,0.005369647993637372,0.0017307173608971382
2022-06-08,3.0785,3.282,3.8014,22.5742,3.0283,3.0313,3.0298,3.2527,3.2559,3.2543,1.0714,1.2539,134.24,0.04870000000000019,0.027699999999999836,0.0014010183022989398,-0.003900191993759572,0.012443005905651283,-0.0020607176938922667
2022-06-09,3.0812,3.2533,3.8136,22.7326,3.0428,3.0459,3.04435,3.2418,3.2451,3.24345,1.0614,1.249,134.33,0.03684999999999983,0.009849999999999692,-0.009377413053065373,-0.003915463070914393,0.000670216356025044,0.004790802936719851
2022-06-10,3.0887,3.2475,3.7945,22.8743,3.0707,3.0738,3.07225,3.2298,3.233,3.2314,1.0515,1.2314,134.42,0.016449999999999854,0.016100000000000225,-0.009371075251039931,-0.014191497648467971,0.0006697674668982856,0.009122778503763529
2022-06-13,3.1146,3.2478,3.7591,23.0846,3.0863,3.0893,3.0878,3.2226,3.2259,3.22425,1.0408,1.2134,134.4,0.026799999999999713,0.023549999999999738,-0.010228067944459102,-0.014725396968912285,-0.00014879845277082637,0.005048671043119679
2022-06-14,3.119,3.2501,3.7234,22.9801,3.0891,3.0921,3.0906,3.2251,3.2283,3.2267,1.0414,1.1993,135.47,0.028400000000000425,0.023400000000000087,0.0005763135305033376,-0.011688283270522098,0.007929785503596243,0.0009063835917682006
2022-06-15,3.1166,3.2349,3.7345,22.9872,3.0919,3.0949,3.0934,3.2225,3.2258,3.22415,1.0443,1.2178,133.83,0.02320000000000011,0.01075000000000026,0.0027808427567041147,0.015307898936798292,-0.012179875784362082,0.0009055628044449815
2022-06-16,3.1208,3.2444,3.7732,23.2095,3.0806,3.0836,3.0821,3.2207,3.224,3.22235,1.0547,1.2351,132.2,0.03869999999999996,0.022050000000000125,0.009909561797065598,0.01410598626949508,-0.012254410390696968,-0.003659626787017922
2022-06-17,3.1137,3.2374,3.7679,22.8437,3.0787,3.0818,3.08025,3.2277,3.231,3.22935,1.0498,1.2224,134.96,0.0334500000000002,0.00804999999999989,-0.004656696464369052,-0.010335799031712778,0.02066251082012638,-0.0006004203122438323
2022-06-20,3.115,3.2448,3.7574,22.7527,3.0724,3.0754,3.0739,3.2331,3.2363,3.2347,1.0509,1.225,135.08,0.041100000000000136,0.010099999999999998,0.0010472700533513055,0.0021247045665714337,0.0008887572796547616,-0.0020636488397369757
2022-06-21,3.1038,3.246,3.7671,22.5287,3.067,3.0701,3.06855,3.2382,3.2414,3.2398,1.0525,1.2272,136.61,0.035250000000000004,0.006200000000000205,0.0015213466849857069,0.001794307634164355,0.011262955382028927,-0.0017419763621593365
2022-06-22,3.1066,3.2426,3.7615,22.5629,3.0664,3.0694,3.0679,3.2384,3.2417,3.24005,1.0565,1.2266,136.26,0.03869999999999996,0.00254999999999983,0.00379327149957491,-0.0004890374211085069,-0.0025653255538742314,-0.0002118488710676214
2022-06-23,3.1086,3.2552,3.7679,22.8105,3.0656,3.0686,3.0671,3.2346,3.2379,3.23625,1.0523,1.226,134.93,0.04150000000000009,0.0189499999999998,-0.003983313309344878,-0.0004892766957265982,-0.009808699902825957,-0.00026079869748474316
2022-06-24,3.1071,3.2456,3.7729,22.717,3.0639,3.067,3.06545,3.2364,3.2397,3.23805,1.0554,1.2262,135.17,0.04165000000000019,0.007550000000000168,0.0029415972248008765,0.00016311883243083636,0.0017771200530400932,-0.0005381122175327491
2022-06-27,3.0998,3.2589,3.7597,22.6659,3.0609,3.0639,3.0624,3.2399,3.2432,3.24155,1.0583,1.2264,135.43,0.03740000000000032,0.017349999999999977,0.002744005128111432,0.0001630922290168091,0.0019216561715440506,-0.0009954552581612486
2022-06-28,3.099,3.2593,3.7539,22.5822,3.0744,3.0775,3.07595,3.2349,3.2382,3.23655,1.0518,1.2182,136.12,0.023050000000000015,0.02275000000000027,-0.006160864944434935,-0.006708689155220132,0.005081947965424938,0.004414874358324772
2022-06-29,3.1107,3.2486,3.7351,22.5343,3.0828,3.0858,3.0843,3.2333,3.2366,3.23495,1.0439,1.2125,136.58,0.0264000000000002,0.013650000000000162,-0.00753928274099111,-0.0046900155907459995,0.0033736739002376837,0.0027109305998227473
2022-06-30,3.1167,3.2503,3.7673,22.7671,3.0928,3.0958,3.0943,3.2251,3.2283,3.2267,1.0482,1.2175,135.73,0.022399999999999753,0.023600000000000065,0.004110707953813131,0.004115232145106673,-0.0062429052230692506,0.0032369820773991975
2022-07-01,3.1127,3.2644,3.7273,22.8195,3.0885,3.0915,3.09,3.2306,3.2339,3.23225,1.0428,1.2094,135.19,0.022699999999999942,0.03215000000000012,-0.005165004308719287,-0.006675207117632309,-0.00398642193355947,-0.001390618402390631
2022-07-04,3.1117,3.2554,3.7466,22.8033,3.0886,3.0916,3.0901,3.2287,3.232,3.23035,1.0421,1.2105,135.69,0.02159999999999984,0.025049999999999795,-0.0006714950609647968,0.0009091285390005477,0.0036916757815470547,3.23619358939542e-05
2022-07-05,3.1186,3.2429,3.7675,22.9309,3.1184,3.1216,3.12,3.2117,3.215,3.21335,1.0266,1.1957,135.87,-0.00140000000000029,0.029549999999999965,-0.014985536872179066,-0.012301709452578802,0.0013256740783713639,0.009629548975843116
2022-07-06,3.1415,3.2256,3.7415,23.1734,3.1373,3.1404,3.13885,3.2001,3.2033,3.2017,1.0181,1.193,135.93,0.002650000000000041,0.02389999999999981,-0.008314226013052702,-0.0022606448276181468,0.00044150111092378097,0.006023488977559444
2022-07-07,3.1577,3.2146,3.7632,23.0963,3.1386,3.1418,3.1402,3.1985,3.2017,3.2001,1.0159,1.2021,135.98,0.01750000000000007,0.014499999999999957,-0.002163226015650759,0.0075988842122923506,0.00036776875115673846,0.00043000136033355396
2022-07-08,3.173,3.2164,3.7732,23.1547,3.1463,3.1495,3.1479,3.1929,3.196,3.19445,1.0183,1.2027,136.08,0.025100000000000122,0.021950000000000358,0.002359651080120439,0.0004990020063625478,0.0007351319892929808,0.002449071690553861
2022-07-11,3.1721,3.2126,3.7732,23.0242,3.1558,3.1589,3.15735,3.1902,3.1933,3.19175,1.0039,1.1889,137.42,0.014749999999999819,0.020850000000000257,-0.014242155480138824,-0.01154051945207199,0.009798981515324101,0.002997504325986
2022-07-12,3.1965,3.2094,3.7596,23.185,3.1756,3.1788,3.1772,3.1798,3.1829,3.18135,1.0036,1.1885,136.86,0.019299999999999873,0.02804999999999991,-0.0002988792052136353,-0.00033650206425053786,-0.004083424078578091,0.006267237601015996
2022-07-13,3.1853,3.2197,3.7733,23.1014,3.165,3.1681,3.16655,3.1846,3.1877,3.18615,1.006,1.1889,137.42,0.018749999999999822,0.03354999999999997,0.0023885361674172508,0.00033650206425053786,0.004083424078578091,-0.0033576386224047905
2022-07-14,3.1874,3.2103,3.7551,22.8334,3.176,3.1791,3.17755,3.1801,3.1833,3.1817,1.0016,1.1822,138.9,0.009849999999999692,0.02859999999999996,-0.004383350313850396,-0.005651400474230017,0.010712320157368005,0.0034677924444603825
2022-07-15,3.1911,3.2117,3.7508,22.8379,3.1695,3.1727,3.1711,3.1852,3.1883,3.18675,1.0087,1.1852,138.53,0.020000000000000018,0.024950000000000028,0.007063651714955514,0.002534427309141163,-0.0026673410905102557,-0.0020319287468026914
2022-07-18,3.1701,3.2193,3.77,22.7733,3.146,3.1491,3.14755,3.1938,3.197,3.1954,1.0141,1.1954,138.12,0.022550000000000292,0.023900000000000254,0.005339146557161023,0.00856932069074362,-0.0029640361479961186,-0.007454158418392254
2022-07-19,3.1423,3.227,3.7569,22.7174,3.1255,3.1287,3.1271,3.2049,3.2081,3.2065,1.0224,1.1995,138.18,0.015200000000000102,0.02049999999999974,0.00815128500531967,0.0034239458895954367,0.0004343105388571189,-0.006518314936232006
2022-07-20,3.1418,3.2258,3.7602,22.7072,3.1384,3.1416,3.14,3.1983,3.2015,3.1999,1.0177,1.1969,138.2,0.0017999999999998018,0.025900000000000034,-0.004607625425384416,-0.0021699224004244344,0.00014472827292077994,0.004116742422693331
2022-07-21,3.1587,3.2214,3.7515,22.6391,3.1399,3.143,3.14145,3.1996,3.2028,3.2012,1.0228,1.1993,137.37,0.01725000000000021,0.020199999999999996,0.004998785219145572,0.002003172358350569,-0.006023895996455586,0.0004616768503307167
2022-07-22,3.1624,3.2161,3.7569,22.8981,3.1451,3.1483,3.1467,3.1982,3.2014,3.1998,1.021,1.2002,136.05,0.015699999999999825,0.01629999999999976,-0.0017614252523660244,0.0007501563177370052,-0.009655550107858346,0.0016698078830381657
2022-07-25,3.1624,3.2161,3.7569,22.8981,3.1451,3.1483,3.1467,3.1982,3.2014,3.1998,1.022,1.2042,136.66,,0.01629999999999976,0.0009789525989842979,0.0033272364749349914,0.004473624123376041,
2022-07-26,3.1597,3.2179,3.7748,23.0347,3.1494,3.1525,3.15095,3.1926,3.1957,3.19415,1.0114,1.2025,136.91,0.008750000000000036,0.02375000000000016,-0.01042598211776703,-0.0014127230504312471,0.0018276862930326487,
2022-07-27,3.163,3.2082,3.7928,22.9956,3.1429,3.146,3.14445,3.1945,3.1976,3.19605,1.0202,1.2151,136.55,0.018549999999999844,0.012150000000000105,0.008663176842943444,0.010423654934649973,-0.0026329277259504735,-0.0020650005749562883
2022-07-28,3.1528,3.2141,3.8121,23.1999,3.146,3.1491,3.14755,3.1882,3.1913,3.18975,1.0196,1.2169,134.28,0.005250000000000199,0.024350000000000094,-0.0005882929868657356,0.0014802634281883276,-0.016763675807879963,0.0009853783378366288
2022-07-29,3.1446,3.2101,3.8024,23.4448,3.1227,3.1258,3.12425,3.197,3.2002,3.1986,1.0218,1.2166,133.19,0.02035000000000009,0.011500000000000288,0.0021553843947371976,-0.0002465584561495704,-0.008150491898894607,-0.007430118049944756
2022-08-01,3.1372,3.2165,3.8173,23.5819,3.1178,3.121,3.1194,3.196,3.1991,3.19755,1.0261,1.2248,131.61,0.017799999999999816,0.0189499999999998,0.004199429971465839,0.006717482456869206,-0.011933676366706614,-0.0015535787481677499
2022-08-02,3.1355,3.2096,3.8132,23.8424,3.1222,3.1254,3.1238,3.1956,3.1987,3.19715,1.0164,1.2172,133.16,0.011699999999999822,0.01244999999999985,-0.009498235422154486,-0.006224426320658033,0.011708408860591213,0.0014095338058970341
2022-08-03,3.1503,3.2102,3.8178,23.5015,3.1342,3.1374,3.1358,3.194,3.1971,3.19555,1.0164,1.2143,133.86,0.014499999999999957,0.014650000000000052,0.0,-0.0023853599630428435,0.005243064965672062,0.0038341155027279417
2022-08-04,3.1539,3.2142,3.8191,23.3599,3.1347,3.1379,3.1363,3.1956,3.1988,3.1972,1.0243,1.2157,132.85,0.017600000000000282,0.016999999999999904,0.007742479996479916,0.0011522635019750593,-0.007573805466673633,0.00015943623381597938
2022-08-05,3.145,3.2138,3.7969,23.4869,3.1276,3.1307,3.12915,3.201,3.2042,3.2026,1.0181,1.2071,134.97,0.01584999999999992,0.011200000000000099,-0.006071307329338856,-0.007099253854666837,0.01583185931536857,-0.002282359001761103
2022-08-08,3.1569,3.2151,3.7984,23.2884,3.1396,3.1427,3.14115,3.1996,3.2027,3.20115,1.0195,1.2076,135.0,0.01574999999999971,0.013949999999999907,0.0013741659013598861,0.0004141301256023189,0.0002222469172385999,0.003827572731865958
2022-08-09,3.1486,3.218,3.7929,23.2228,3.1328,3.136,3.1344,3.2042,3.2075,3.20585,1.0211,1.208,135.13,0.014200000000000212,0.012150000000000105,0.001568166546982247,0.00033118066207646346,0.0009624996115649154,-0.00215120669999469
2022-08-10,3.1513,3.2186,3.7879,23.193,3.1311,3.1343,3.1327,3.2059,3.2092,3.20755,1.0297,1.2225,132.87,0.018600000000000172,0.011050000000000004,0.008387020101213012,0.011931842854266822,-0.016866071446777653,-0.0005425156904137474
